Index,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
3025,1.255718425,0.009853338,0.45855906,0.804955331,-0.453469473,-0.393431752,-0.137898462,-0.082060044,0.63384754,-0.213338794,-1.097429,0.383923675,0.05483488,-0.224840109,-0.380530872,-0.264114333,-0.044198044,-0.454250285,0.323007958,-0.113528167,-0.113159745,-0.066297762,-0.130968267,0.100808242,0.637037098,0.460202448,-0.015499506,0.006974913,3.99,0
3026,-0.663696743,0.556612482,1.328117936,-0.906067184,0.976877579,0.492322755,1.019562778,-0.030966331,-0.424720283,-0.547337972,0.149914139,0.005746859,-0.403631795,0.030603567,-0.515316235,0.35795665,-0.991585597,0.541311912,0.473394414,0.159434956,-0.055078199,-0.136700062,-0.402505102,0.101083987,0.644014019,0.319062478,-0.204315572,-0.180952617,47.9,0
3027,1.057835688,-0.568422866,-0.320126523,-1.3749416,-0.363179457,-0.668101423,0.211548108,-0.141756605,0.90069328,-1.027434442,1.70358193,1.846915366,0.422389208,0.391349385,0.229588222,-1.195851918,0.222193318,-0.459776048,0.925420793,0.120698932,0.104932963,0.352552219,-0.24670764,0.129209507,0.701391153,0.094456651,-0.015765261,0.00734199,106,0
3028,1.151791345,0.444234644,0.889696545,2.739001137,-0.287967359,-0.122166055,-0.00354383,-0.052209737,-0.308132572,0.495496276,-0.894580257,0.563976299,0.623428963,-0.334494745,-0.977343663,0.062473489,-0.192135521,-0.609676794,-0.620376713,-0.122244168,-0.06980561,0.020114085,-0.091444391,0.426517621,0.64998693,0.074775217,0.012796521,0.022512352,7.6,0
3029,-0.273350214,1.063149382,0.800418202,0.270791127,0.876997792,-0.106626927,0.978902332,0.038218894,-1.060860137,-0.252494682,1.095554301,0.530073155,-0.210698416,0.672985106,0.055303118,-0.303587013,-0.384704203,-0.042285883,-0.057331542,-0.11891078,0.131606992,0.389979386,-0.324497558,-0.296292126,0.350149307,-0.303874832,0.029971484,-0.000294892,0.76,0
3030,-0.237675367,1.234691476,0.356877784,0.951292637,0.921676279,-0.659323482,1.558968201,-0.332125209,-0.943927998,-0.324707547,-1.090557811,-0.090381106,-0.083002846,0.475940679,-0.250913658,-1.196355251,0.203231952,-0.353409623,0.867225451,0.002044676,0.122935625,0.524655344,-0.409392263,-0.058766136,0.500483263,-0.296360744,0.123503762,0.122745152,27.91,0
3031,1.188301069,0.279570449,0.391647233,1.055700449,-0.364810117,-0.774069184,0.077855086,-0.064870646,-0.199823775,0.201643416,1.385027096,0.624315071,-0.724642931,0.717543813,0.27012769,0.213928924,-0.568331629,0.350686061,-0.153665322,-0.179795306,0.085145132,0.227874243,-0.078244747,0.531504066,0.610291036,-0.356385132,0.006419857,0.010809864,3.5,0
3032,-0.247826973,-0.28268211,1.653354215,-1.014864635,-0.680433316,0.886363857,-0.538200542,0.377969653,-1.230879191,0.522507866,0.605212426,-0.924201301,-0.363162226,-0.14202399,1.120026952,1.190446263,0.176379066,-0.106613716,1.598605339,0.373669489,0.545695994,1.400962001,-0.133992442,-0.810781923,-0.34854377,0.093030862,0.165625677,0.130422212,70,0
3033,-3.092784612,-2.297244052,0.33315011,-3.791262911,-2.631642608,0.465292908,1.952071679,-0.336219226,1.227306057,-1.977375104,-1.595484424,0.882620755,1.329749701,-1.012408082,-0.477364919,-1.684770499,-0.390880123,1.340353609,-0.522585656,-0.951493264,-0.791460853,-0.847093561,-0.913698798,-0.329577405,0.728356528,-1.053139986,0.498245042,-0.690066576,650.71,0
3034,1.153504121,-0.706297766,-0.062553421,-1.403544873,-0.851814907,-0.858410565,-0.19199246,0.010352609,1.527569887,-0.930381354,0.754077204,0.241363494,-2.217635542,0.754419673,0.493852246,-0.421490308,-0.113747697,0.399558042,1.440729255,-0.067608448,-0.170935399,-0.581911813,-0.0872861,-0.021105624,0.421944496,-0.137927671,-0.025865157,0.007646795,76.13,0
3035,-0.061910436,0.722518926,0.464530778,-0.543919327,0.669504251,-0.302204586,0.455611488,0.053305764,0.118316578,-1.25468508,-0.79025529,-0.002438491,0.633692139,-1.607765113,0.209489996,0.914565891,0.213031135,0.293305684,-0.307426836,0.016328835,-0.264035491,-0.769761845,0.14292524,0.354460211,-0.69346283,0.044278577,0.05522901,0.101338284,16.5,0
3036,1.352763869,-0.571755133,0.449185508,-0.700178648,-1.009927234,-0.654687998,-0.642143758,-0.002571958,-0.625966308,0.604587314,-0.17266548,-1.161231191,-1.195805953,0.182495342,1.175305675,0.969771513,0.594763518,-1.93979471,0.296688446,-0.0376569,-0.121313297,-0.525289667,0.191811383,0.005402805,0.101686004,-0.483007709,0.012690192,0.016759678,15.9,0
3037,-1.521112136,0.308173759,1.920331139,1.714085814,-0.15481848,-0.325124972,-0.209956225,0.615387604,-0.466548523,-0.681121627,-0.404502715,0.39847479,-0.365421643,0.282597521,0.205547252,-1.181510608,1.077530928,-0.621776014,0.577643701,0.174753858,0.165426654,0.283290517,-0.157717677,0.641465486,0.365075838,-0.127097384,0.001366104,-0.097102004,36.58,0
3038,-0.516347497,1.371939234,-0.86110491,0.608755393,1.654170986,1.154161444,0.826584371,0.625004688,-0.765631453,-0.358711066,-1.501449812,-0.043320002,-0.109319726,0.835851935,0.489860186,-1.67718356,0.832110914,-1.350772648,0.051441855,-0.115118684,0.172371986,0.808879323,-0.268809242,-1.997252699,-0.031639242,-0.216965059,0.362540539,0.160170053,12.89,0
3039,-1.307170693,-0.490779095,0.182677893,-1.575934954,2.981521486,2.980270521,0.068196021,0.951099694,-0.532038003,-0.82355896,-0.292159079,-0.194218456,-0.085486112,0.270554874,0.592506405,0.905543321,-1.182590292,0.034974403,-0.361344894,0.456303723,-0.157090518,-1.161537608,0.337241741,0.959689367,0.045358971,0.023958658,-0.047024959,0.113904034,117,0
3040,1.950173575,0.58457373,-1.131683672,3.861048359,0.559078583,-0.524331242,0.513997028,-0.17910798,-0.891978827,1.51281055,-1.534280239,-1.0705232,-1.856768016,0.741277352,-1.147627336,0.328846523,-0.352950469,-0.688942511,-1.33732068,-0.435843022,-0.035343336,-0.073154553,0.124550561,-0.078932279,0.15083728,0.029143282,-0.069338552,-0.064580063,3.94,0
3041,1.180002246,0.02827199,1.146689354,0.782648353,-0.898673096,-0.613766513,-0.52585457,-0.119490527,1.770229493,-0.482348247,0.608222029,-2.316368213,1.820924925,1.426538645,0.659218903,0.624102429,0.165380603,0.263609899,-0.571351625,-0.075006688,-0.151892255,-0.228229028,0.057690837,0.354675733,0.118051734,0.341315755,-0.038951949,0.023937139,29.5,0
3042,1.974965158,-1.828427609,-0.820610324,-1.331522096,-1.603678839,-0.821251741,-0.923012093,-0.301827731,-1.211245252,1.461954927,-0.852615969,-0.394074606,1.107244151,-0.585460074,-0.131793394,-0.572504556,0.496678497,-0.189198004,-0.313904688,-0.089442566,-0.050714615,0.073614803,0.116460834,-0.007351648,-0.303322642,-0.193617399,-0.000705405,-0.018464137,171.12,0
3043,1.992578781,-2.07604134,-0.765282733,-1.687626707,-1.46965072,0.282881758,-1.485120571,0.128539789,-0.946659599,1.629873027,-0.284701088,-0.74157596,-0.150888504,-0.347455857,-0.356348698,0.308378745,-0.169528802,0.840423127,0.34999678,-0.148592569,-0.253380966,-0.624454421,0.180548905,-1.170527942,-0.583861891,-0.376774163,0.011306479,-0.030613093,160,0
3044,-0.296534412,1.088878928,0.835627938,-0.333975645,0.689895982,0.022425948,0.615840109,0.123671258,-0.640556359,-0.353755894,0.516703882,0.453963749,0.670130914,-0.389190266,0.231012517,0.899172519,-0.69156251,0.684176544,0.635701533,0.187657554,-0.284676466,-0.755935781,-0.179280926,-0.877158354,-0.020720878,0.125403699,0.243533467,0.077042498,2.67,0
3045,1.995591261,0.225405768,-1.771936029,1.179729522,0.470870419,-1.251398229,0.677969093,-0.346221992,-0.27284759,0.567196498,0.860360714,0.370707913,-1.183692796,1.208960972,-0.419292398,-0.197386753,-0.599307557,0.162706335,-0.127378851,-0.314561977,0.175804141,0.511523447,-0.014194781,0.051575509,0.393599946,-0.507755478,-0.044460881,-0.072431893,17.45,0
3046,2.036267189,-0.221250621,-1.275863754,0.206250391,0.037538739,-0.64047505,0.006083868,-0.095596479,0.483928182,0.272096666,0.339950421,0.371907424,-1.061320108,0.669301771,-0.50111698,0.283927931,-0.647314298,-0.079180846,0.620046326,-0.253327669,-0.276840852,-0.770792459,0.275213877,-0.523066799,-0.306056217,0.210891751,-0.084081449,-0.075932651,9.99,0
3047,0.873911188,-0.868251354,0.85058278,0.116082623,-0.874030436,0.664253069,-0.605658653,0.285982343,0.846324508,-0.412817258,0.948695118,1.603797835,0.623454546,-0.451437496,-0.783010415,-0.133236623,0.018837391,-0.538807661,0.470549439,0.245288199,-0.082176445,-0.266537114,-0.076565231,-0.195711572,0.047665812,0.957316228,-0.044016282,0.023734605,150.92,0
3048,1.261938965,-0.048978599,0.262611506,-0.108694884,-0.478883939,-0.749469209,-0.108728037,-0.0455502,0.375405011,-0.209400405,-0.173804438,-0.279411724,-1.092294876,0.526919613,1.424684199,-0.027141657,0.08030328,-0.973110305,-0.183133198,-0.183152235,-0.218426522,-0.642301986,0.157236342,0.097393777,0.060590061,0.880573663,-0.077825644,-0.002108801,0,0
3049,1.214065586,0.073247731,-0.223924468,0.003884484,-0.1501715,-1.079397064,0.395995605,-0.274855699,-0.449814739,0.064188123,1.503119792,0.986668091,0.196040344,0.631591142,0.033908231,0.096197701,-0.42318888,-0.22132152,0.396479135,0.01953731,0.027126341,0.00254488,-0.131558171,0.420476616,0.516697346,1.048855833,-0.122128246,-0.012818612,41.28,0
3050,-6.390791022,5.671147438,-3.783243272,0.839062271,-3.834490886,-1.45031182,-3.427637232,4.50863964,-0.893382682,0.033883781,-1.969341023,1.902389376,1.014517975,3.172315112,0.680665837,0.802170553,1.61341031,0.348173318,0.212233254,-0.544103814,0.595463421,0.283193221,0.540708425,0.368751903,0.219286877,-0.414831265,-1.975021354,-0.455457153,1.42,0
3051,-1.167234965,0.29257575,1.465294359,-1.643392374,-0.354542838,-0.657968646,0.025559435,-0.169918489,1.112041091,-0.760783644,0.126881277,0.545173054,0.467520386,-0.148759355,2.390695949,-0.869219689,0.178047287,-0.260468984,1.082538552,-0.077843953,0.126108256,0.342853185,-0.012078299,0.130147178,-0.571093571,-0.093263594,-0.613389527,0.429572484,9.57,0
3052,2.041502222,-1.406506109,0.128540462,-1.530840989,-1.605759665,0.276258379,-1.727061466,0.280580704,0.694928311,0.487570605,0.771359471,1.049577355,0.814445616,-0.495488366,0.42655093,-0.845310368,-0.562292039,2.089094563,-0.575864653,-0.477974963,-0.090418354,0.359891848,0.339338186,0.739275707,-0.690951326,0.628709621,0.022246669,-0.03401094,20.4,0
3053,-1.69509101,-0.943049169,0.612701766,-1.761937863,-1.189558081,3.535499368,2.506857657,-0.103488645,-1.226405698,-0.19646464,0.708435783,0.464298989,0.8663889,-0.666841019,-0.314005173,-1.748254957,0.025281251,-0.021259662,-0.991414545,-0.897911006,-0.962758705,-1.355169125,0.464435871,-0.950078782,0.069555039,0.339038237,0.09301296,-0.409275208,579.2,0
3054,-1.156825406,0.781560945,1.061611574,-0.190639706,0.609293932,1.842251838,-0.213448493,1.235957796,-0.35976375,-0.696970202,1.242930704,0.829244311,-0.972657723,0.58933467,0.04213832,-1.234447168,1.106266675,-1.733983596,-0.748570151,-0.16015905,0.003292943,0.188538715,-0.015990962,-1.334288085,-0.320306729,0.375036083,0.257119856,0.067225327,6.92,0
3055,-1.868160199,-0.890185199,-0.077548199,0.370049091,-0.78599478,0.715155071,1.726707327,-0.187372491,0.921293154,-1.032204883,-1.036941048,-0.236869231,-0.371986353,-1.872573832,-0.707110482,0.179432918,0.899984895,-0.10707113,0.632105934,-0.569154289,-0.654774532,-0.719594689,0.920462346,0.604058447,-0.804732993,0.129528568,0.666261666,0.128694127,447,0
3056,1.994249979,-0.787841567,-1.100738716,-0.494111762,-0.833974849,-0.985115906,-0.708079394,-0.245339716,-0.149113673,0.002667931,-0.055962805,-0.01915414,1.527689058,-2.352883407,0.23831562,1.550021239,1.358493371,-0.693773145,0.097090737,0.253138402,0.303335898,0.883565873,0.032784811,-0.070803912,-0.145486944,-0.096830505,0.027740845,0.00331108,89,0
3057,1.261685568,-0.356130472,0.331521555,-1.222802399,-0.882223599,-1.157135473,-0.08870483,-0.2382979,1.57212617,-1.230692354,-0.305861628,1.234538113,0.529401115,-0.158586252,0.494078124,-0.971772978,0.220370624,-0.631920732,1.154629018,-0.026481026,-0.262028747,-0.495082,0.003683915,0.451117076,0.489427515,-0.194613413,0.018548024,0.020333811,22.81,0
3058,1.959053937,-1.572686523,-2.470401217,-2.376088546,-0.327166303,-0.835752406,-0.034313829,-0.271277902,0.426644713,0.133987744,-0.277326227,-0.214165058,-1.435019581,0.964967348,0.355817201,-1.987843848,-0.307995083,2.004268797,0.652953564,-0.358249466,-0.200926182,-0.350187931,-0.173389743,-1.180513109,0.189211777,-0.067730444,-0.055651521,-0.06086195,172.74,0
3059,0.994047008,0.388459763,0.116294584,2.496954241,0.035811587,-0.615745626,0.565355356,-0.15273639,-1.282954806,0.873885537,1.286844525,0.441894205,-0.513610097,0.823484511,-0.457468004,0.495002272,-0.628992539,-0.008659966,-0.7015105,0.001639153,0.101545186,0.008767159,-0.168447745,0.528872773,0.626084516,0.030118475,-0.063031722,0.017126741,94.98,0
3060,-14.27137707,-17.58815188,-1.349116124,4.406042779,4.756365115,-4.067072005,-2.641873412,0.420892561,1.319612966,-1.033530327,-1.012496603,1.228499903,2.172606135,0.160811911,2.184510029,1.318411721,-0.582541799,1.138675208,-0.044885656,2.618666561,0.756525332,-0.616065551,-1.047692522,0.941665527,0.385969587,-0.203632778,0.827433084,-1.086576557,1183.71,0
3061,-2.08382563,-3.169478606,0.496906035,-2.071161611,0.956839,-0.999214139,-2.282241378,0.780257065,-2.118288385,0.74431244,0.017505264,0.087186585,1.191681468,-0.226370147,-0.930388445,0.277678308,0.001514903,0.700234099,0.109114904,0.415435808,-0.072503449,-0.960216616,0.092372314,0.1540797,-0.269806132,-0.525016817,-0.050884812,-0.498939654,20.3,0
3062,-0.057387961,-0.008732793,-1.466252135,-1.960646033,1.651592245,-0.545709388,0.90201672,-0.187089904,-1.768845515,-0.219456691,0.146268452,-0.846061527,-0.136398201,-1.00670602,-1.480737329,1.133560537,0.760097397,-0.233024507,1.151843645,0.296478459,0.352308411,0.7927408,-0.328341507,-0.343025047,0.55654535,0.073195276,-0.02671758,0.042346086,62.33,0
3063,-0.692958943,0.120150099,2.179134181,-1.496506205,-1.042267654,-0.344733306,-0.195054658,0.134553979,-0.504155139,0.053817978,-0.210305314,-0.339280141,0.033605176,-0.909793593,-0.677575296,0.528794808,0.720183497,-1.796992386,-0.491043254,0.098920032,0.401121057,1.357622172,-0.178146208,0.658933921,-0.057530399,-0.190667744,0.269086231,0.184927187,19.28,0
3064,1.252406506,-0.038657636,0.382275549,-0.016680032,-0.618424625,-0.811771448,-0.183802768,-0.02748048,0.063726499,0.06930937,1.298859538,0.375440654,-0.921502305,0.618204832,0.495734295,0.536264873,-0.522531375,0.116563879,0.299246205,-0.125350148,-0.069308308,-0.265548888,0.046601418,0.372346962,0.183442088,0.914174085,-0.091330864,-0.007920057,1,0
3065,1.273633078,0.31048508,0.264207792,0.998616259,-0.164092687,-0.623552591,0.073578406,-0.13805674,0.137593732,0.008457745,-0.865908812,-0.109771737,-0.189378934,0.363393562,1.091484962,0.332757391,-0.638293873,0.033482844,-0.181879726,-0.150334787,-0.092162953,-0.243153817,-0.074979349,-0.142269021,0.598759047,-0.406091746,0.020362689,0.019289512,1.12,0
3066,-0.394797593,1.018900102,1.2522081,0.022996061,0.165213985,-0.538295172,0.579917858,0.105206014,-0.294294418,-0.534681722,-0.106777478,-0.356823922,-0.58575153,-0.264149297,1.221326173,0.121797756,0.32627298,-0.5032262,-0.444924084,0.042441143,-0.242683303,-0.631622719,0.026311973,0.00398701,-0.255887598,0.103854747,0.257055025,0.093707704,3.57,0
3067,-0.867176443,0.709150591,2.538595448,0.047544773,-0.293025491,0.345575617,0.222347124,0.031154225,0.606284247,-0.171803969,-0.510691389,0.236608019,0.189329351,-0.838437734,0.280254588,-0.389613504,0.008027131,-0.583882803,-0.20393134,0.139664547,-0.048509158,0.257181377,-0.178837351,0.123961975,-0.183338553,0.287193225,-0.083023286,-0.039872257,11.5,0
3068,-0.644269655,1.235822767,1.02607232,-0.022404037,-0.158957463,-0.80646879,0.455627239,0.310994844,-1.140092003,-0.519369074,1.368256094,1.314919236,0.927410335,0.579117874,-0.215478335,0.214445336,-0.422443793,0.201110871,0.159766049,-0.105916209,0.244733086,0.604422324,-0.091151019,0.597621052,-0.370256147,0.253133293,-0.017359201,0.082921612,4.5,0
3069,-1.289375984,0.792010649,0.587319031,-0.188879166,1.76842207,4.705628772,-0.783960359,1.620001915,-0.272210028,-0.539319659,-0.389713256,-0.005223957,0.016279711,0.189564991,1.44572904,0.135130996,-0.285859908,0.454123585,0.351260265,-0.05183246,0.117384868,0.118532331,-0.295967099,0.682874926,0.334476358,-0.453203265,-0.192200044,-0.020260111,45,0
3070,-2.691776621,-1.97236583,-2.248569515,0.340626304,2.466225771,-2.167020175,0.937147108,0.098408575,-0.745319197,-1.220952885,-0.945661763,0.329079272,0.85916068,-0.504215194,-0.688129366,-0.051676525,0.822618644,0.165989318,-0.287260278,1.339830119,0.573611208,0.3868214,0.439930831,0.561801746,-0.28316256,0.493330479,0.226483238,-0.155564463,277.43,0
3071,1.106929012,0.162229293,0.157437765,1.255737928,-0.43371179,-1.255895463,0.411783651,-0.272373309,-0.025190452,0.01833077,-0.24450212,-0.171772433,-0.997151422,0.690611766,0.861778363,-0.125038892,-0.185376852,-0.285956651,-0.41952757,-0.086315377,0.020691276,-0.089860979,-0.099754304,0.698666121,0.630104363,-0.382413376,-0.014433649,0.029481271,69.23,0
3072,1.235958537,0.205460077,0.064665036,1.192923994,0.262244846,0.289408737,0.04229626,0.038908517,0.350538553,-0.120119779,-1.287320945,0.249227652,0.006133362,0.015908653,-0.033409256,-0.479657289,-0.040411779,-0.705717984,-0.049903126,-0.177182838,-0.160785988,-0.206987578,-0.160509658,-0.759017884,0.776816575,-0.25948484,0.040026927,0.006279166,2,0
3073,-0.411898544,0.219882611,1.619402941,-2.235822433,-0.024138583,-0.993899305,0.690401397,-0.527633463,1.019026427,-0.638977192,1.581214092,0.721457338,-0.359451391,-0.080488293,0.979864404,-0.463411121,-0.665370744,0.536425788,1.172906359,0.05580488,0.011367205,0.335491166,-0.177764357,0.351689617,-0.583750271,-0.345631791,-0.444705882,-0.284420957,3.92,0
3074,1.926916351,-0.704979698,-0.438289538,-1.307663009,-0.845758466,-0.801193591,-0.655903806,-0.18899748,3.010668455,-1.155578459,2.364302004,-0.502598872,2.77215271,1.451297537,0.032688915,-0.226574777,0.07466887,0.844847938,0.407122656,-0.068935352,0.165485834,0.902657398,0.086228772,0.038569151,-0.178875934,-0.207508513,0.001610799,-0.049382799,49.73,0
3075,0.304172796,-1.810829273,0.617281333,0.560795285,-1.427937989,0.251779359,-0.117530992,0.060924773,1.106916889,-0.712703755,-0.518620249,0.827672297,0.313030782,-0.481269527,-0.025205286,-0.366849981,0.420451344,-1.030787567,-0.037554939,0.819570703,0.068024719,-0.511581054,-0.287635888,0.191507701,-0.091315497,0.923190609,-0.099958554,0.08950798,455.92,0
3076,-0.450911611,1.503338423,1.377310773,4.000263693,0.572051275,2.110829273,-0.146901212,0.450262353,-1.296060464,2.161975651,-0.37733122,-0.35574247,0.385206242,-0.264003688,0.085462204,0.461194739,-0.586984504,1.366316869,1.575356934,0.363756834,0.243657094,1.07512383,-0.288532726,-0.126648192,-0.621769776,0.422273056,-0.219621106,-0.271546771,11.35,0
3077,-1.377991921,1.930013147,1.336419973,3.083565393,-0.677584636,0.191721178,-0.257021655,0.765764412,-1.322860536,0.327568888,-1.142217402,0.539298995,0.960564277,0.177726217,-0.30801823,-0.48318121,0.757520388,-0.198393906,1.200259509,-0.109318248,0.153998702,0.307609742,-0.147586271,0.433443542,0.065493419,0.27164504,-0.505144414,-0.031697144,5.47,0
3078,1.021151644,-2.154125928,1.43757533,-0.770986267,-2.645951834,0.333692525,-1.747038304,0.293825106,-0.625421482,1.180155183,0.397117508,-0.001390885,-0.543960982,-1.07354719,-2.216878298,-0.826315528,1.062089128,0.380868405,0.468803467,-0.053320976,-0.142013743,-0.077839334,-0.112778643,0.54026959,0.206482101,-0.16241762,0.061749361,0.052268458,186,0
3079,2.329034258,-1.391388762,-1.194622917,-1.602061876,-1.101271755,-0.720024192,-1.019279984,-0.241923375,-1.104017738,1.595108805,-1.712273374,-1.305132977,-0.044429355,-0.314812126,-0.11065656,-0.404006357,0.308114553,0.139229761,0.12771425,-0.441139924,-0.214542612,-0.131740622,0.142271331,-0.686313164,-0.098609256,-0.119216424,0.00247893,-0.057781098,25,0
3080,1.859660257,-0.422667173,-0.430206666,1.176848783,-0.470586607,0.159194503,-0.674126237,0.360788578,1.033901352,0.394668722,0.344423661,-0.509133781,-3.020394078,0.820864245,0.136510021,0.639999185,-0.681722161,0.58873442,-0.187811865,-0.366839618,-0.182122558,-0.677932718,0.436124509,0.541663429,-0.525964613,-1.023574049,0.023430328,-0.030523649,31.39,0
3081,1.949159177,0.082351382,-1.672473696,0.45223781,0.187630638,-1.152676133,0.201078335,-0.241948075,0.304131056,-0.327011198,1.494707592,0.860806653,0.009640747,-0.537675382,0.229518533,0.313919721,0.227263585,0.870177992,-0.25580556,-0.144040776,0.275828409,0.888465603,-0.040101577,-0.041384402,0.191042609,-0.124184033,-0.007098389,-0.03620652,29.59,0
3082,-0.978570427,1.149445725,1.049942109,1.135873204,0.481872862,0.238711534,0.485308923,0.07120955,0.095553803,0.453856615,-1.027211464,0.000846179,-0.07718192,-0.1536918,0.30171154,-1.112837584,0.425944194,-0.554991514,0.897882639,0.188913055,-0.083887107,0.145995996,-0.227441295,-0.413802436,0.002690099,-0.21194416,0.259584015,0.320280983,10.41,0
3083,-2.770655149,-0.867507204,-0.880788785,-2.232637833,-1.020796559,-0.971182522,-0.85506823,1.124880675,-2.902519169,0.716194772,-0.27693412,-0.794080113,-0.552052161,1.059384005,-0.874671047,0.468960907,0.357103559,0.544549373,0.082179711,-0.851021546,-0.405581465,-1.087461169,0.297601462,-0.570109815,-0.109147248,-0.602972598,0.04266038,-0.568687584,41.97,0
3084,1.131575698,-0.574637354,0.436732163,0.409766858,-0.387237773,0.99973306,-0.777312762,0.39789485,1.005380841,-0.056171333,-0.830601798,-0.223851667,-1.202764048,-0.005243104,-0.203837437,0.941355543,-0.967106807,1.018237247,0.889381973,0.006522075,-0.130676783,-0.431925745,-0.234969048,-1.387635852,0.380813625,0.404022155,-0.011337034,0.007960685,74.99,0
3085,-0.749394662,1.227550728,1.190676289,1.01939797,0.308733767,0.544570931,0.432413973,0.281597226,-0.194176255,0.503715295,0.722724244,0.467260683,-0.70677811,0.190619997,-0.381109469,-0.939873397,0.275168644,-0.040498449,1.114895101,0.217856061,-0.027419404,0.258067571,-0.19987682,-0.301899369,-0.05817753,-0.227205112,0.39265473,0.248841836,0.79,0
3086,-1.693522949,1.22892985,0.726160825,1.186144451,0.244723177,0.149914055,-1.308566575,-2.168917474,-0.970890345,-0.659729229,-1.214322587,0.749649398,1.436650112,0.598172838,1.259726565,0.364651233,-0.247968138,0.373379019,0.773118287,0.787527451,-1.285485822,0.37529046,-0.180326641,-0.435362424,-0.224256572,-0.348139959,0.392642223,-0.006813998,3.6,0
3087,-1.854313378,-1.881125595,0.130819308,2.901271775,3.963400043,-1.632456853,-0.893499454,0.319702363,-0.637270425,0.824506422,-2.233440288,-0.573482991,-0.945577399,0.133497488,-2.662435137,0.856166076,-1.095672554,-0.321729506,-2.806772514,0.237606453,0.538018451,0.755011276,0.752647257,0.54694022,-1.492741957,-0.469830318,0.209473952,0.411480153,15.12,0
3088,-1.388101041,0.392942825,0.58171663,-3.829554263,0.057050263,-0.813917629,0.390296466,0.41792824,1.289655708,-2.424453501,0.933377064,1.666737609,-0.203187945,0.43187132,-0.457900239,-0.618502847,-0.390373943,-0.120557829,-0.122006064,-0.503280303,0.015573757,0.07285105,-0.039269079,-0.304051488,0.233309581,-1.228080671,-0.207394774,0.011828619,7.07,0
3089,2.174589528,-0.989334278,-1.051665838,-0.671863008,-0.514906809,-0.069573174,-0.708437294,-0.053580194,0.351014583,0.524906263,-1.524810585,-0.172875372,-0.037731403,-0.747552392,-1.843536311,0.13346891,0.851965864,-2.151647186,1.394225647,-0.040623556,-0.183831233,-0.268096099,0.232209213,0.433810955,-0.009686277,-0.33546249,-0.004373907,-0.054174508,16,0
3090,-2.480051335,0.833461052,1.875273223,1.407649982,-1.054404351,1.154394957,1.564333738,-0.833091948,2.764037878,2.602072242,-0.4239092,-0.161926214,-1.238280582,-2.147392812,-0.947664009,-2.101973678,0.690890236,-1.344474615,1.094113661,0.32968678,-0.903286079,-0.329065719,-0.409111557,0.422075203,-0.44445301,-0.699260973,-1.195759563,-1.288020086,195.53,0
3091,-1.614112144,0.018461033,-0.94156001,0.62747764,2.877144141,-2.549684989,0.583907742,-0.341633476,-0.397298576,-1.836853568,0.082606262,-0.457494503,0.102910373,-2.87218729,0.932250761,0.09901416,2.469210964,1.461810235,0.455950246,0.274681049,0.049696165,0.060550977,-0.162271188,-0.363066643,0.551722092,-0.369562659,-0.091673843,0.492996226,7,0
3092,-0.405123641,1.011478798,1.383193545,0.005417201,-0.08215705,-0.805965978,0.540713831,0.114017102,-0.52885081,-0.31428446,1.513094192,0.190794769,-0.917997815,-0.037877567,0.279284819,0.562015046,-0.115641851,0.402541438,0.128194904,0.060360952,-0.208871336,-0.614811583,0.008733043,0.459328657,-0.248781759,0.044901644,0.236049058,0.088360774,2.28,0
3093,-1.604884954,-0.562283333,1.030435501,3.070852657,0.340999958,1.036796678,0.846114725,0.211103046,-1.578417176,0.847042942,1.452399765,-0.091110894,-0.673366509,0.703859563,1.163412129,-0.388147524,0.301484319,-0.028778962,0.268563977,0.21746159,0.38327663,0.992436943,0.386050467,-0.264546718,-0.41985062,0.3476348,0.077876125,0.295015961,311.87,0
3094,-0.590439404,1.120464734,1.878768091,-0.093409049,-0.003269432,-1.038709679,1.088792329,-0.547502712,0.146145386,0.532650568,0.091804131,-0.153497487,-0.1519296,-0.346674745,0.915088405,-0.093063598,-0.492967386,-0.528909013,-0.127366292,0.332902418,-0.32413901,-0.509662821,-0.036740417,0.686052206,-0.252231407,-0.013641267,-0.090641518,-0.264662221,2.97,0
3095,2.22454097,-1.278949087,-1.547991162,-1.735281155,-0.774642982,-0.902483943,-0.585021474,-0.305076307,-1.993004354,1.810584533,0.713827857,-0.223419144,0.422972858,0.197799719,-0.54288269,-0.415889198,0.147787283,0.088288067,0.232128855,-0.337473015,-0.247562913,-0.423876401,0.209863261,-0.437521495,-0.19451957,-0.311925243,-0.031802583,-0.063282539,60,0
3096,1.945525554,0.154677797,-2.526551129,0.665525929,0.910997879,-0.737031312,0.461628631,-0.326322991,0.75713757,-1.139735657,-1.029384894,0.369188544,0.999328459,-2.346035393,-0.171686545,0.259895929,1.286772313,0.574911361,0.195647897,0.049177785,-0.183509208,-0.322523085,-0.132713991,-1.207118356,0.317819355,-0.237152434,0.013003852,-0.002773903,79.42,0
